StudyHours,Attendance,PreviousScore,AssignmentScore,WritingSkills,ReadingSkills,ComputerSkills,PercentScore,Grade,Pass/Fail
3.2,92.4,60.8,88.0,4,5,1,60.44,B,Pass
2.9,92.7,51.2,90.2,4,2,2,55.2,C,Pass
1.6,97.4,79.1,40.7,5,3,8,58.02,C,Pass
4.9,70.8,86.6,56.7,8,9,8,81.84,A,Pass
2.2,90.9,68.2,52.2,10,7,9,68.77,B,Pass
3.3,85.6,32.0,75.1,7,4,6,58.02,C,Pass
5.4,95.9,38.8,50.5,9,5,4,66.46,B,Pass
2.6,80.6,68.6,87.6,5,8,3,64.75,B,Pass
1.2,59.7,80.0,98.1,3,4,7,59.48,C,Pass
5.4,90.7,89.6,93.0,3,10,6,86.02,A,Pass
3.5,59.7,54.5,85.1,7,7,3,63.36,B,Pass
3.5,71.7,41.5,62.3,4,5,5,54.89,C,Pass
3.8,85.5,43.4,50.1,6,4,8,60.12,B,Pass
1.9,94.2,84.5,92.6,6,2,7,67.04,B,Pass
4.6,64.2,50.0,28.4,5,7,7,60.58,B,Pass
2.2,57.6,34.0,28.7,6,6,2,41.36,F,Fail
2.5,80.8,90.5,57.0,7,9,2,67.26,B,Pass
4.2,69.5,67.1,62.6,6,6,8,69.91,B,Pass
4.7,82.3,99.0,57.4,9,1,5,75.39,B+,Pass
4.7,92.3,69.1,47.7,4,10,5,71.46,B+,Pass
1.4,74.7,46.4,92.4,3,1,2,44.53,F,Fail
4.8,54.0,85.2,93.0,5,7,4,75.85,B+,Pass
4.3,96.6,79.4,68.7,9,4,4,74.02,B+,Pass
4.0,64.7,67.4,87.7,8,2,5,67.47,B,Pass
5.8,98.6,87.0,69.8,2,1,8,76.28,B+,Pass
2.7,92.1,85.9,61.4,1,4,3,58.7,C,Pass
4.4,66.2,46.0,75.3,6,5,7,65.02,B,Pass
3.9,71.0,75.9,91.1,3,3,5,66.34,B,Pass
2.9,53.8,49.5,74.4,9,6,6,61.52,B,Pass
4.9,89.2,92.4,41.8,8,10,1,76.89,B+,Pass
3.0,65.6,36.1,20.2,5,3,9,47.62,F,Fail
3.8,58.5,83.6,80.8,1,2,4,61.07,B,Pass
3.8,90.6,43.3,78.2,6,9,10,71.82,B+,Pass
3.6,92.2,50.9,36.4,8,10,8,67.81,B,Pass
3.3,68.4,48.1,78.7,7,8,5,63.87,B,Pass
1.8,62.8,73.7,61.1,4,6,6,57.07,C,Pass
2.2,82.9,36.0,86.4,5,2,5,51.05,C,Pass
1.6,64.7,46.6,61.3,7,2,9,51.72,C,Pass
4.6,75.4,76.2,25.5,4,6,9,67.82,B,Pass
4.7,82.1,42.9,44.4,8,2,1,55.4,C,Pass
4.2,80.9,40.5,95.8,9,6,7,71.38,B+,Pass
5.6,85.0,98.1,22.1,10,6,9,83.74,A,Pass
2.3,68.3,97.6,37.3,7,10,4,67.03,B,Pass
5.1,77.0,90.4,84.5,8,5,4,80.38,A,Pass
1.9,57.9,32.5,73.1,7,6,5,50.48,C,Pass
1.3,58.7,92.3,62.9,7,2,5,57.58,C,Pass
1.0,79.0,79.5,45.4,2,7,6,53.58,C,Pass
3.9,64.3,59.8,61.8,6,7,1,60.25,B,Pass
4.9,50.1,39.7,36.3,6,10,7,62.98,B,Pass
5.1,90.3,34.5,24.9,10,1,6,58.79,C,Pass
3.4,57.9,71.9,43.8,1,1,9,54.94,C,Pass
1.3,77.7,30.9,64.6,9,1,2,42.38,F,Fail
1.2,72.2,37.1,86.7,4,4,5,47.3,F,Fail
5.6,59.3,69.4,23.1,1,2,6,58.14,C,Pass
1.5,75.7,96.7,64.1,3,5,3,58.36,C,Pass
4.9,84.7,97.2,67.8,2,2,8,74.54,B+,Pass
1.3,64.4,50.8,35.7,1,10,3,43.7,F,Fail
1.9,86.6,45.4,46.3,8,8,8,58.56,C,Pass
1.8,92.8,49.0,27.1,2,6,7,47.8,F,Fail
2.4,76.7,65.4,76.8,3,9,3,60.14,B,Pass
3.0,53.4,84.3,20.6,4,7,10,62.5,B,Pass
1.6,50.8,41.5,41.3,7,5,7,47.05,F,Fail
5.9,60.6,76.8,52.9,10,9,2,77.8,B+,Pass
1.0,99.4,69.4,84.4,7,2,3,55.95,C,Pass
4.9,78.4,65.6,50.9,6,8,3,68.47,B,Pass
3.6,83.0,87.1,74.6,3,7,8,73.66,B+,Pass
1.4,82.7,68.7,52.9,6,5,10,59.98,C,Pass
1.6,67.9,54.4,82.8,8,10,6,63.21,B,Pass
3.9,56.8,97.8,72.6,10,1,3,70.62,B+,Pass
2.6,82.5,64.9,61.0,6,7,3,60.02,B,Pass
3.3,93.6,97.9,24.3,9,3,8,70.68,B+,Pass
3.7,75.3,71.0,60.5,8,8,8,73.16,B+,Pass
3.9,76.5,82.4,67.3,8,3,9,73.94,B+,Pass
3.9,89.4,75.9,67.3,1,4,7,65.61,B,Pass
1.4,87.1,72.0,22.6,10,5,4,54.7,C,Pass
4.7,78.0,67.9,81.1,7,7,5,74.74,B+,Pass
2.5,52.2,80.8,66.2,7,6,7,65.35,B,Pass
1.6,77.5,85.9,62.8,9,9,8,71.04,B+,Pass
1.5,74.4,92.2,70.1,5,10,8,70.0,B+,Pass
2.2,57.2,44.2,65.2,3,7,2,47.35,F,Fail
4.1,96.9,59.4,61.4,3,9,4,66.15,B,Pass
3.4,74.4,38.6,72.8,10,6,3,60.61,B,Pass
1.5,64.2,81.5,38.6,3,7,7,55.58,C,Pass
1.2,72.3,46.9,27.2,4,5,10,46.84,F,Fail
1.1,81.4,81.5,57.9,5,7,3,56.6,C,Pass
3.1,70.9,38.0,55.2,7,1,2,47.27,F,Fail
4.9,83.3,74.3,35.3,8,5,6,70.8,B+,Pass
3.9,82.0,57.6,51.4,9,7,8,69.91,B,Pass
5.0,69.6,45.9,89.2,10,6,3,70.82,B+,Pass
2.6,56.4,60.9,37.4,4,9,4,53.88,C,Pass
1.7,64.9,42.1,88.0,10,8,6,61.02,B,Pass
5.0,80.7,80.0,32.3,6,8,1,67.91,B,Pass
4.6,71.0,56.6,39.4,8,10,8,71.56,B+,Pass
3.9,69.2,84.2,57.8,9,7,5,73.24,B+,Pass
5.4,89.1,91.8,65.5,3,2,1,69.28,B,Pass
4.2,65.5,83.0,80.9,2,4,1,63.24,B,Pass
3.6,93.7,58.7,85.8,2,9,10,72.32,B+,Pass
3.5,85.7,38.6,47.2,9,1,8,57.3,C,Pass
4.1,60.5,83.1,62.0,8,6,6,72.52,B+,Pass
3.6,69.7,39.5,52.9,7,10,8,64.18,B,Pass
2.4,51.2,80.1,87.4,10,7,2,66.85,B,Pass
5.8,76.1,95.4,50.6,3,9,6,80.25,A,Pass
5.8,93.5,74.6,42.1,7,7,10,81.51,A,Pass
1.8,63.6,77.0,50.2,8,8,7,63.34,B,Pass
3.7,52.3,62.4,33.5,9,6,6,61.66,B,Pass
4.9,78.7,46.9,48.3,10,3,7,66.44,B,Pass
1.3,55.9,59.6,23.3,4,6,2,41.18,F,Fail
1.6,75.2,82.0,69.4,2,4,8,58.83,C,Pass
3.7,67.4,84.4,92.7,2,5,5,68.54,B,Pass
1.1,55.7,65.3,73.4,10,6,3,56.3,C,Pass
5.2,78.9,41.2,40.6,4,4,9,62.08,B,Pass
5.4,62.3,76.0,37.7,1,5,2,60.48,B,Pass
4.7,89.9,73.9,95.9,5,10,8,83.65,A,Pass
5.1,51.2,34.4,58.3,3,4,5,54.86,C,Pass
4.4,69.5,81.9,40.9,3,4,3,61.16,B,Pass
1.7,67.1,37.1,41.4,7,2,6,44.0,F,Fail
1.1,81.6,87.9,82.9,3,4,5,58.97,C,Pass
5.2,53.3,74.5,98.2,7,10,1,77.48,B+,Pass
4.5,70.9,96.4,25.3,5,6,8,71.98,B+,Pass
3.0,74.7,90.8,49.3,1,6,1,57.56,C,Pass
5.0,86.3,73.0,70.7,5,6,6,74.48,B+,Pass
1.3,68.6,43.3,77.3,4,6,9,53.48,C,Pass
2.6,59.4,79.6,83.0,6,4,2,60.69,B,Pass
2.7,80.9,36.0,39.7,4,2,9,48.84,F,Fail
1.5,90.8,32.4,22.0,9,4,2,41.48,F,Fail
4.7,63.3,64.0,87.2,3,7,2,66.21,B,Pass
4.9,59.0,68.7,61.5,9,9,6,75.9,B+,Pass
3.9,66.6,98.1,34.7,8,9,7,75.99,B+,Pass
3.1,80.9,40.2,44.6,8,7,5,57.23,C,Pass
4.0,55.2,86.2,92.9,3,10,6,76.0,B+,Pass
5.5,91.6,59.8,50.5,6,9,5,73.68,B+,Pass
2.8,79.5,41.6,59.9,5,5,2,50.54,C,Pass
2.7,96.8,69.9,97.9,8,7,10,77.64,B+,Pass
4.1,82.0,62.1,98.3,7,8,3,72.87,B+,Pass
4.4,57.4,69.9,98.5,6,1,8,70.59,B+,Pass
3.3,65.7,39.3,79.1,6,9,6,62.46,B,Pass
5.3,69.9,34.8,78.3,9,8,2,67.63,B,Pass
2.8,56.5,31.5,75.2,8,3,9,56.0,C,Pass
4.2,59.8,61.2,27.8,6,2,10,60.25,B,Pass
4.3,69.1,48.6,99.2,2,4,6,63.14,B,Pass
2.5,83.2,40.5,48.7,8,4,5,52.75,C,Pass
1.1,71.4,48.2,38.3,3,10,6,48.34,F,Fail
5.1,70.3,94.3,31.3,6,8,4,73.7,B+,Pass
3.4,55.4,96.2,23.1,4,8,7,65.66,B,Pass
1.5,74.4,75.8,38.0,9,9,1,57.09,C,Pass
5.8,71.4,81.2,62.3,8,6,9,82.98,A,Pass
2.5,59.2,84.3,20.4,6,10,5,61.06,B,Pass
3.4,99.8,87.2,24.8,5,10,8,72.1,B+,Pass
3.4,67.7,70.0,88.7,4,4,1,60.18,B,Pass
2.9,92.7,83.9,90.7,8,8,4,75.45,B+,Pass
1.8,95.2,80.1,77.8,5,7,8,68.42,B,Pass
4.5,91.6,54.2,95.1,5,7,8,74.97,B+,Pass
2.0,64.3,95.3,64.8,9,4,10,70.97,B+,Pass
4.4,65.0,55.9,63.1,8,5,9,69.54,B,Pass
5.0,92.3,90.2,47.5,8,5,7,78.9,B+,Pass
1.1,83.1,71.6,66.3,1,4,6,51.56,C,Pass
4.7,74.4,43.5,33.6,1,8,6,57.16,C,Pass
4.2,75.6,85.3,93.1,9,4,5,77.65,B+,Pass
2.0,75.6,45.6,77.1,1,10,5,54.52,C,Pass
4.1,53.5,36.2,52.0,1,6,3,48.6,F,Fail
3.1,86.1,66.7,61.0,1,6,2,55.84,C,Pass
1.4,82.7,66.5,93.3,9,1,2,56.49,C,Pass
3.6,65.0,92.0,67.9,5,1,7,67.09,B,Pass
5.9,56.8,43.9,42.0,3,1,9,59.56,C,Pass
4.2,86.7,84.0,34.2,2,7,2,62.6,B,Pass
2.7,56.2,86.1,89.0,3,5,9,68.3,B,Pass
3.8,87.2,45.0,66.1,10,1,1,57.08,C,Pass
4.7,85.3,64.2,44.2,10,7,4,71.01,B+,Pass
1.8,57.5,50.7,40.8,1,6,2,40.74,F,Fail
3.6,80.4,98.4,45.7,1,1,2,57.9,C,Pass
3.5,80.9,48.0,43.5,1,6,6,53.62,C,Pass
2.9,76.5,44.0,51.3,10,8,4,59.94,C,Pass
4.7,67.5,59.8,38.1,9,6,6,67.22,B,Pass
3.8,85.9,60.5,54.5,8,2,3,60.09,B,Pass
4.5,97.5,33.0,72.0,1,7,6,60.8,B,Pass
4.0,50.7,60.4,95.2,7,5,10,72.45,B+,Pass
4.9,78.4,69.5,58.1,10,2,8,73.53,B+,Pass
4.2,76.2,75.4,34.9,4,9,5,66.5,B,Pass
4.4,69.9,36.6,51.6,8,9,10,68.48,B,Pass
2.1,85.4,92.4,54.1,3,4,10,65.16,B,Pass
5.2,91.9,50.4,24.5,9,6,6,67.26,B,Pass
1.8,60.2,33.9,67.9,5,5,6,47.88,F,Fail
2.7,73.2,91.0,36.6,2,1,8,57.36,C,Pass
5.4,54.7,87.5,36.4,7,1,3,65.4,B,Pass
1.5,88.6,88.9,50.3,9,9,7,69.63,B,Pass
5.3,98.2,30.4,70.1,8,10,7,74.13,B+,Pass
3.4,98.2,48.6,60.2,9,7,3,63.6,B,Pass
1.9,53.2,57.7,89.7,2,9,6,57.8,C,Pass
4.7,99.2,45.3,59.7,10,4,9,72.0,B+,Pass
2.4,73.7,84.7,89.0,8,4,7,70.5,B+,Pass
4.4,80.8,41.9,71.1,8,9,7,70.82,B+,Pass
5.0,73.3,76.0,95.8,5,4,2,71.7,B+,Pass
3.8,88.7,45.5,39.6,10,5,4,60.38,B,Pass
4.9,72.0,58.1,77.3,9,1,9,71.92,B+,Pass
5.7,59.9,84.1,67.3,10,8,10,87.91,A,Pass
3.8,99.9,41.3,84.7,4,8,8,68.22,B,Pass
1.8,94.8,93.3,63.2,2,9,6,66.48,B,Pass
4.5,51.2,77.1,94.0,5,8,3,72.5,B+,Pass
3.1,75.7,96.7,85.2,8,1,10,75.92,B+,Pass
3.7,92.2,76.6,79.9,3,5,7,70.16,B+,Pass
4.1,58.4,61.9,97.8,10,5,1,68.38,B,Pass
4.6,96.7,70.1,64.5,2,7,1,65.27,B,Pass
4.2,73.1,40.7,54.4,10,9,6,67.44,B,Pass
2.2,67.0,69.4,33.4,2,7,6,52.86,C,Pass
4.7,94.7,87.0,96.4,4,9,7,84.48,A,Pass
5.0,75.9,87.0,79.4,4,8,4,77.25,B+,Pass
1.2,58.2,80.2,23.8,3,4,6,47.24,F,Fail
2.5,60.4,51.1,62.6,4,7,4,53.2,C,Pass
5.9,89.5,77.0,99.5,9,7,6,88.72,A,Pass
1.9,56.1,83.2,67.9,10,5,10,69.2,B,Pass
1.9,95.7,69.0,75.0,1,3,1,50.67,C,Pass
4.0,94.4,55.5,79.9,6,3,5,65.3,B,Pass
2.7,59.0,36.4,35.3,10,5,7,53.1,C,Pass
4.3,90.5,47.9,66.0,4,10,2,64.12,B,Pass
2.3,59.2,63.7,44.3,8,1,10,56.69,C,Pass
3.1,59.5,95.6,98.8,8,4,7,76.07,B+,Pass
6.0,51.1,53.6,80.0,5,3,4,66.51,B,Pass
2.9,51.0,64.8,54.8,2,9,10,62.12,B,Pass
1.4,91.0,98.4,46.6,6,3,1,56.29,C,Pass
4.7,78.0,68.2,29.8,10,2,7,67.12,B,Pass
3.9,76.4,65.9,56.9,9,2,6,65.25,B,Pass
3.2,83.2,52.0,65.7,7,9,7,66.98,B,Pass
5.5,97.1,47.8,46.5,6,2,7,65.63,B,Pass
1.7,81.7,32.3,41.3,2,5,9,45.24,F,Fail
3.4,73.0,57.3,53.2,10,5,5,63.2,B,Pass
2.0,76.1,76.1,97.4,6,5,8,68.24,B,Pass
1.4,82.5,75.8,49.0,2,7,7,56.15,C,Pass
3.2,68.1,79.9,32.2,5,2,7,58.42,C,Pass
5.7,71.7,57.6,41.5,3,7,4,64.6,B,Pass
4.6,55.1,85.6,76.1,2,1,2,61.72,B,Pass
2.2,72.2,90.2,55.8,9,7,2,64.94,B,Pass
3.3,99.3,59.2,51.5,5,6,4,60.66,B,Pass
5.0,62.7,90.3,53.3,4,5,5,70.84,B+,Pass
2.0,72.2,71.8,84.3,10,5,7,67.82,B,Pass
2.0,86.9,57.5,37.5,1,4,2,43.69,F,Fail
1.9,61.7,87.9,82.8,1,8,8,65.17,B,Pass
4.0,98.2,45.5,77.1,6,1,8,63.76,B,Pass
1.1,87.3,97.4,72.0,10,2,2,62.28,B,Pass
3.9,90.5,65.2,32.5,3,8,7,63.82,B,Pass
5.1,75.3,67.4,64.5,2,7,1,64.46,B,Pass
4.9,63.7,74.0,60.0,9,5,8,75.47,B+,Pass
4.3,92.8,35.0,63.7,8,7,5,64.78,B,Pass
2.1,82.7,38.3,39.8,5,4,8,49.22,F,Fail
5.1,96.8,64.5,48.5,10,1,7,71.48,B+,Pass
5.8,57.1,34.3,49.5,8,7,4,63.91,B,Pass
1.9,76.1,54.8,56.0,9,3,2,51.31,C,Pass
5.6,74.1,32.0,29.7,5,10,7,64.26,B,Pass
5.3,65.0,70.7,50.3,10,2,8,72.92,B+,Pass
5.9,71.9,55.8,90.2,7,4,8,77.27,B+,Pass
2.6,54.7,69.4,45.8,10,8,10,68.09,B,Pass
5.7,89.5,51.8,51.2,9,4,10,75.38,B+,Pass
1.9,73.8,82.1,87.8,4,2,6,60.68,B,Pass
1.9,51.1,65.8,45.9,6,1,6,49.04,F,Fail
1.5,68.7,51.1,49.2,3,8,2,46.03,F,Fail
3.1,83.4,74.4,27.6,4,6,7,60.48,B,Pass
1.1,78.7,74.9,77.8,2,1,6,51.67,C,Pass
2.9,81.6,63.8,98.8,4,6,8,68.53,B,Pass
4.1,61.5,70.8,79.5,8,1,4,65.18,B,Pass
1.4,87.1,50.2,46.7,2,8,8,51.86,C,Pass
5.1,84.1,84.6,98.9,10,7,7,88.79,A,Pass
2.5,76.9,50.0,67.2,4,4,6,54.27,C,Pass
1.2,97.5,35.6,89.0,5,8,6,55.8,C,Pass
2.9,97.9,35.6,62.1,7,6,2,54.6,C,Pass
1.7,62.0,50.9,20.0,6,2,5,41.72,F,Fail
5.0,82.5,88.8,71.8,9,8,6,84.22,A,Pass
2.7,69.9,85.5,87.2,10,10,2,74.24,B+,Pass
1.6,70.0,83.1,45.1,10,4,7,61.94,B,Pass
3.3,77.4,81.6,41.7,10,10,9,76.6,B+,Pass
3.3,50.1,95.5,26.3,7,5,6,64.03,B,Pass
2.4,67.6,85.0,46.3,7,3,5,59.56,C,Pass
2.6,84.4,94.5,75.2,1,3,2,59.74,C,Pass
4.8,93.9,57.9,59.7,2,4,10,68.02,B,Pass
4.2,77.7,96.8,50.0,8,9,1,74.27,B+,Pass
2.1,64.3,45.8,57.3,8,6,9,57.88,C,Pass
5.7,77.1,62.0,93.8,2,7,4,73.08,B+,Pass
2.5,57.9,74.6,34.5,5,10,5,59.61,C,Pass
3.7,56.3,85.1,66.1,8,9,10,78.62,B+,Pass
3.9,84.1,78.5,51.5,5,9,2,67.36,B,Pass
2.1,55.0,51.0,91.7,6,3,8,57.4,C,Pass
2.5,89.1,83.2,37.7,5,5,10,65.37,B,Pass
3.4,72.1,45.3,82.5,2,3,1,50.51,C,Pass
2.3,94.2,83.8,64.9,6,8,7,70.3,B+,Pass
2.5,63.1,79.3,69.7,9,2,3,60.59,B,Pass
4.1,66.4,72.7,99.9,2,2,2,62.2,B,Pass
4.7,96.3,49.8,91.6,6,4,2,66.62,B,Pass
5.0,50.6,47.4,96.0,10,5,4,70.31,B+,Pass
1.6,72.1,79.6,98.1,6,9,6,69.22,B,Pass
4.7,78.7,81.0,85.8,8,9,2,78.79,B+,Pass
5.7,81.5,39.1,72.8,5,2,5,63.64,B,Pass
3.9,74.6,75.4,79.6,10,4,7,74.85,B+,Pass
4.0,81.8,92.4,40.9,1,5,4,63.42,B,Pass
5.8,72.5,76.1,97.1,7,7,2,80.04,A,Pass
5.3,73.0,38.9,40.7,2,10,7,63.33,B,Pass
3.8,80.7,77.9,82.5,10,3,9,77.12,B+,Pass
4.8,61.2,48.1,79.5,9,5,6,69.27,B,Pass
1.9,87.6,83.0,62.5,8,5,6,65.48,B,Pass
3.1,88.1,41.7,23.7,9,6,5,55.19,C,Pass
4.6,63.4,78.3,39.1,7,2,4,63.18,B,Pass
2.4,51.3,46.7,65.0,8,1,3,48.16,F,Fail
3.3,73.9,47.6,91.7,7,10,10,73.24,B+,Pass
1.9,77.4,61.4,76.0,6,1,5,54.09,C,Pass
5.5,94.3,63.1,57.1,5,3,2,65.77,B,Pass
5.5,72.3,96.8,69.8,6,8,7,84.9,A,Pass
3.4,59.0,50.2,38.8,3,5,6,51.87,C,Pass
2.0,75.2,78.7,82.8,4,4,3,58.62,C,Pass
4.4,98.6,82.0,95.4,1,4,9,76.27,B+,Pass
2.1,89.0,31.6,25.7,8,4,4,45.06,F,Fail
2.1,89.5,60.1,97.4,4,9,3,62.98,B,Pass
5.9,98.6,93.7,78.8,7,3,9,87.7,A,Pass
1.5,69.2,45.9,38.2,2,8,6,46.12,F,Fail
2.9,94.9,70.2,91.7,7,3,9,71.4,B+,Pass
3.8,54.2,78.5,24.6,8,9,6,66.94,B,Pass
1.5,65.8,33.4,69.4,3,8,5,47.34,F,Fail
1.2,88.8,86.7,53.3,5,3,3,54.35,C,Pass
3.7,61.6,57.8,42.2,9,10,2,62.74,B,Pass
1.6,79.2,79.6,98.2,9,2,6,65.95,B,Pass
2.3,77.3,90.2,95.2,3,9,10,75.76,B+,Pass
3.5,86.8,86.1,75.9,7,4,10,76.59,B+,Pass
2.7,56.0,62.1,29.2,8,6,3,53.31,C,Pass
4.6,84.6,47.3,49.3,6,7,6,65.08,B,Pass
5.8,80.9,67.1,22.1,6,9,5,71.38,B+,Pass
4.8,71.1,59.1,71.5,6,10,7,74.81,B+,Pass
6.0,55.2,96.7,54.7,10,7,4,82.9,A,Pass
2.9,55.5,78.4,73.1,10,1,3,61.72,B,Pass
2.5,96.6,38.5,56.9,2,8,2,49.82,F,Fail
2.1,52.8,37.5,98.6,9,2,9,57.84,C,Pass
5.4,74.6,33.3,87.4,3,3,1,57.5,C,Pass
2.9,59.7,58.8,71.3,3,10,7,62.96,B,Pass
4.6,67.9,92.2,63.5,5,6,9,77.76,B+,Pass
4.4,99.7,69.0,47.3,3,8,8,70.91,B+,Pass
1.3,66.2,30.3,57.3,3,4,5,39.99,F,Fail
5.4,71.5,85.7,38.4,2,10,7,74.94,B+,Pass
3.4,91.9,56.3,89.7,9,4,9,72.32,B+,Pass
2.1,59.5,70.9,78.4,8,8,7,66.84,B,Pass
5.9,66.3,96.9,78.9,3,3,3,75.29,B+,Pass
4.8,86.4,64.2,69.7,4,5,10,73.34,B+,Pass
4.1,77.2,61.6,32.9,9,3,7,63.46,B,Pass
5.9,92.3,95.4,49.6,7,9,2,82.12,A,Pass
4.8,57.4,48.6,32.5,6,10,8,65.96,B,Pass
1.6,74.7,67.9,97.6,1,6,3,55.48,C,Pass
6.0,99.1,50.3,83.5,8,5,5,77.01,B+,Pass
4.0,73.4,50.7,32.0,3,10,9,62.82,B,Pass
2.5,62.4,46.7,42.2,8,3,6,51.24,C,Pass
5.1,96.9,60.3,45.6,2,10,4,68.0,B,Pass
1.2,97.8,49.5,58.2,4,5,2,46.68,F,Fail
4.3,91.7,31.8,40.9,4,8,5,57.46,C,Pass
1.8,61.9,97.4,78.7,10,4,5,68.54,B,Pass
1.4,56.3,95.8,58.1,6,2,3,54.9,C,Pass
2.8,55.9,86.0,89.8,1,4,10,66.76,B,Pass
2.8,67.5,90.7,28.3,8,10,4,66.87,B,Pass
4.0,97.5,77.9,99.2,2,3,2,67.1,B,Pass
3.8,72.0,52.8,69.9,5,10,6,67.08,B,Pass
4.4,98.6,43.0,25.6,4,5,4,55.05,C,Pass
1.9,66.5,90.3,35.3,10,3,7,62.12,B,Pass
5.4,60.0,79.2,71.9,10,4,10,82.18,A,Pass
5.3,55.0,74.5,52.8,4,7,3,67.24,B,Pass
2.1,84.2,72.2,29.4,9,1,3,52.28,C,Pass
3.4,70.8,72.0,75.7,5,3,9,67.04,B,Pass
3.4,89.1,62.3,84.9,2,5,3,60.82,B,Pass
5.6,82.4,50.5,24.1,9,7,1,63.88,B,Pass
5.5,70.7,61.3,75.7,5,7,10,77.75,B+,Pass
1.3,85.4,58.0,77.9,8,5,6,58.92,C,Pass
5.8,77.2,77.0,94.5,1,4,8,77.34,B+,Pass
1.3,56.7,67.4,92.2,6,3,9,59.55,C,Pass
3.7,86.2,84.8,77.5,10,10,1,77.24,B+,Pass
2.6,51.4,99.3,86.8,10,3,3,69.39,B,Pass
3.0,73.3,39.2,33.8,1,10,8,53.2,C,Pass
4.1,77.6,90.5,79.0,6,7,1,72.63,B+,Pass
3.9,92.2,82.5,88.0,7,4,3,72.64,B+,Pass
1.8,75.2,72.7,97.4,8,3,9,67.5,B,Pass
5.8,77.5,76.8,22.0,3,2,2,60.45,B,Pass
1.1,74.4,44.4,80.4,7,10,7,59.0,C,Pass
2.7,78.9,81.8,68.3,8,5,4,66.38,B,Pass
5.0,83.6,93.5,90.1,6,1,7,79.25,B+,Pass
5.3,57.6,83.2,37.1,9,9,6,77.32,B+,Pass
5.0,89.7,34.6,57.1,10,5,2,63.18,B,Pass
2.9,69.9,55.3,84.6,8,1,6,60.1,B,Pass
4.4,59.0,48.1,94.6,9,4,9,71.72,B+,Pass
4.8,86.3,54.4,58.3,7,9,6,72.18,B+,Pass
3.9,86.6,56.9,50.1,9,7,4,66.0,B,Pass
4.4,75.7,65.5,25.7,4,10,8,67.4,B,Pass
3.8,65.4,51.7,43.4,6,3,8,58.18,C,Pass
1.3,82.1,45.2,89.5,9,7,3,57.14,C,Pass
2.4,79.5,62.8,85.3,7,9,6,68.04,B,Pass
4.5,82.0,78.8,74.2,7,7,8,79.03,B+,Pass
2.2,87.5,71.7,81.6,9,2,5,63.72,B,Pass
3.3,80.2,53.1,37.5,7,6,3,56.12,C,Pass
3.7,59.3,94.1,66.2,6,6,4,70.18,B+,Pass
4.4,51.9,56.4,80.6,10,8,2,68.98,B,Pass
2.3,55.0,37.6,32.2,5,4,10,47.93,F,Fail
4.0,85.2,35.4,47.8,10,8,9,67.54,B,Pass
4.0,92.4,82.6,57.8,10,1,8,73.56,B+,Pass
5.2,50.1,67.9,71.0,8,10,10,81.44,A,Pass
3.8,69.1,66.9,21.4,3,10,5,60.04,B,Pass
2.5,83.0,83.9,40.9,2,7,8,62.41,B,Pass
3.6,94.4,49.5,92.4,3,9,1,63.08,B,Pass
1.5,52.4,34.6,45.1,1,7,1,35.66,F,Fail
4.0,82.8,79.5,83.0,5,4,7,72.6,B+,Pass
5.6,72.1,38.3,45.6,6,1,1,54.03,C,Pass
3.6,54.6,60.9,50.0,9,4,1,56.58,C,Pass
2.5,89.8,44.3,58.2,5,6,10,59.78,C,Pass
3.0,85.4,80.3,25.7,3,1,2,50.47,C,Pass
5.5,57.7,63.9,53.6,7,6,9,73.78,B+,Pass
5.1,89.8,96.0,30.3,7,6,8,78.92,B+,Pass
5.0,95.8,64.0,81.9,9,1,10,77.86,B+,Pass
3.8,59.6,62.6,70.6,7,8,7,69.4,B,Pass
3.0,78.9,58.8,27.6,4,3,9,54.73,C,Pass
1.7,60.0,41.3,59.1,7,7,8,53.99,C,Pass
5.9,69.8,78.6,62.9,4,8,4,75.67,B+,Pass
1.9,53.5,50.8,48.0,2,1,1,36.85,F,Fail
2.3,90.1,39.0,84.3,5,7,8,60.6,B,Pass
4.8,50.7,46.0,92.3,6,2,8,65.61,B,Pass
2.8,89.4,41.1,88.0,10,6,5,64.61,B,Pass
3.9,53.2,80.3,61.6,5,8,7,70.24,B+,Pass
4.8,80.8,98.5,92.3,8,4,8,85.75,A,Pass
3.8,80.8,77.4,67.1,6,9,2,69.69,B,Pass
3.5,77.5,34.4,60.0,6,5,8,58.35,C,Pass
1.3,56.1,33.4,76.7,7,10,8,55.66,C,Pass
3.4,99.6,37.1,82.1,7,6,1,59.15,C,Pass
3.3,93.5,44.3,65.8,6,2,9,60.5,B,Pass
5.4,67.9,36.8,73.9,3,6,6,63.68,B,Pass
3.2,75.1,89.6,36.5,2,8,2,60.18,B,Pass
4.1,74.4,96.6,30.0,3,7,1,63.49,B,Pass
4.9,70.5,61.0,21.0,4,6,1,56.05,C,Pass
3.3,90.6,37.5,26.0,4,4,8,51.54,C,Pass
2.3,77.5,66.9,85.5,5,10,3,64.5,B,Pass
5.5,66.7,80.4,82.6,8,4,5,78.16,B+,Pass
5.5,93.9,58.6,78.1,8,10,10,85.76,A,Pass
5.5,85.1,62.3,33.4,5,7,3,66.1,B,Pass
2.4,95.3,60.1,69.2,10,6,8,68.54,B,Pass
2.6,88.4,69.4,24.1,3,2,9,54.21,C,Pass
5.6,51.1,68.6,25.2,5,4,5,62.44,B,Pass
